メッシュコード,latitude,longitude,都道府県,市区町村,測定日時,radiation
5640_2428_24,37.518867,140.606100,福島県,田村市,2016-09-09 12:55,1.7E-01
5640_2408_63,37.505566,140.603970,福島県,田村市,2016-09-09 12:56,8.3E-02
5640_0179_46,37.395794,140.246030,福島県,郡山市,2016-09-09 12:58,2.2E-01
5640_4423_71,37.689278,140.539890,福島県,福島市,2016-09-09 13:04,2.6E-01
5640_2406_62,37.505350,140.578630,福島県,田村市,2016-09-09 13:06,2.1E-01
5540_7301_10,37.251396,140.388240,福島県,須賀川市,2016-09-09 13:07,1.1E-01
5540_6390_43,37.245180,140.379320,福島県,岩瀬郡鏡石町,2016-09-09 13:07,9.7E-02
5540_5686_71,37.156020,140.827450,福島県,いわき市,2016-09-09 13:08,1.1E-01
5740_0614_68,38.013460,140.810200,宮城県,角田市,2016-09-09 13:09,1.1E-01
5640_1486_62,37.488434,140.578720,福島県,田村市,2016-09-09 13:16,1.3E-01
5540_6391_63,37.247322,140.391740,福島県,石川郡玉川村,2016-09-09 13:16,1.1E-01
5540_4286_14,37.068200,140.331070,福島県,白河市,2016-09-09 13:16,1.3E-01
5740_0625_62,38.021980,140.815720,宮城県,角田市,2016-09-09 13:17,7.3E-02
5540_4285_94,37.074963,140.318500,福島県,白河市,2016-09-09 13:17,1.3E-01
5540_4275_79,37.064880,140.324130,福島県,白河市,2016-09-09 13:17,1.7E-01
5540_5687_61,37.155470,140.839570,福島県,いわき市,2016-09-09 13:21,1.2E-01
5640_1496_46,37.495712,140.583050,福島県,田村市,2016-09-09 13:23,1.7E-01
5740_0626_90,38.024662,140.825520,宮城県,角田市,2016-09-09 13:26,7.9E-02
5540_4295_14,37.075980,140.317580,福島県,白河市,2016-09-09 13:26,1.0E-01
5540_7302_03,37.250580,140.404720,福島県,須賀川市,2016-09-09 13:28,9.4E-02
5540_7311_07,37.258960,140.396710,福島県,須賀川市,2016-09-09 13:35,9.1E-02
5540_5677_01,37.142445,140.839690,福島県,いわき市,2016-09-09 13:36,1.3E-01
5640_1497_42,37.495827,140.590440,福島県,田村市,2016-09-09 13:37,1.6E-01
5640_2407_49,37.503807,140.599030,福島県,田村市,2016-09-09 13:42,1.5E-01
5540_5666_99,37.141533,140.836600,福島県,いわき市,2016-09-09 13:46,9.0E-02
5640_4422_68,37.689163,140.535640,福島県,福島市,2016-09-09 13:47,4.0E-01
5540_4294_43,37.078728,140.304380,福島県,白河市,2016-09-09 13:47,1.1E-01
5740_0610_47,38.012196,140.759170,宮城県,角田市,2016-09-09 13:48,1.1E-01
5540_5204_32,37.086617,140.302830,福島県,白河市,2016-09-09 13:48,1.7E-01
5540_5667_94,37.140846,140.843250,福島県,いわき市,2016-09-09 13:52,1.5E-01
5641_2072_20,37.560158,141.025730,福島県,南相馬市,2016-09-09 13:53,8.1E-02
5540_2532_24,36.860577,140.655320,茨城県,北茨城市,2016-09-09 13:57,9.0E-02
5640_6518_98,37.849430,140.735530,宮城県,伊具郡丸森町,2016-09-09 13:58,1.8E-01
5540_2523_44,36.853615,140.668030,茨城県,北茨城市,2016-09-09 13:58,1.1E-01
5641_2061_66,37.555230,141.020160,福島県,南相馬市,2016-09-09 13:59,7.9E-02
5540_2511_38,36.844670,140.647570,茨城県,北茨城市,2016-09-09 13:59,9.8E-02
5540_2502_24,36.835390,140.655850,茨城県,北茨城市,2016-09-09 14:00,1.4E-01
5540_4284_50,37.071354,140.301160,福島県,白河市,2016-09-09 14:00,1.4E-01
5640_6620_72,37.856300,140.752900,宮城県,伊具郡丸森町,2016-09-09 14:01,1.5E-01
5640_6529_16,37.851140,140.746060,宮城県,伊具郡丸森町,2016-09-09 14:01,1.4E-01
5640_1706_71,37.422684,140.952130,福島県,双葉郡双葉町,2016-09-09 14:01,1.5E+00
5540_2503_93,36.841480,140.666850,茨城県,北茨城市,2016-09-09 14:01,1.1E-01
5640_6528_86,37.856804,140.733730,宮城県,伊具郡丸森町,2016-09-09 14:02,1.7E-01
5540_2513_48,36.845406,140.673650,茨城県,北茨城市,2016-09-09 14:02,1.0E-01
5640_6527_46,37.854150,140.720540,宮城県,伊具郡丸森町,2016-09-09 14:05,1.6E-01
5640_6539_38,37.860920,140.748600,宮城県,伊具郡丸森町,2016-09-09 14:06,1.7E-01
5640_6538_22,37.860546,140.728090,宮城県,伊具郡丸森町,2016-09-09 14:07,1.7E-01
5640_6549_62,37.872150,140.740980,宮城県,伊具郡丸森町,2016-09-09 14:08,1.4E-01
5640_6650_76,37.881123,140.758130,宮城県,伊具郡丸森町,2016-09-09 14:08,1.3E-01
5641_2062_50,37.554813,141.025040,福島県,南相馬市,2016-09-09 14:08,9.3E-02
5640_4432_50,37.696205,140.525200,福島県,福島市,2016-09-09 14:09,1.9E-01
5540_5668_94,37.141396,140.855350,福島県,いわき市,2016-09-09 14:13,6.9E-02
5540_4283_69,37.072468,140.299940,福島県,白河市,2016-09-09 14:13,1.4E-01
5640_4431_69,37.696926,140.524660,福島県,福島市,2016-09-09 14:17,3.5E-01
5641_2052_71,37.547900,141.027330,福島県,南相馬市,2016-09-09 14:17,7.5E-02
5540_2514_11,36.843315,140.677060,茨城県,北茨城市,2016-09-09 14:21,1.1E-01
5540_5678_33,37.144672,140.854610,福島県,いわき市,2016-09-09 14:24,9.6E-02
5640_4442_02,37.700680,140.528270,福島県,福島市,2016-09-09 14:28,3.5E-01
5640_0270_63,37.397070,140.254460,福島県,郡山市,2016-09-09 14:28,2.2E-01
5540_2505_62,36.838350,140.691200,茨城県,北茨城市,2016-09-09 14:28,1.2E-01
5641_2041_76,37.539610,141.020660,福島県,南相馬市,2016-09-09 14:29,1.6E-01
5540_4273_14,37.059975,140.293520,福島県,白河市,2016-09-09 14:29,1.2E-01
5540_2507_10,36.834976,140.713670,茨城県,北茨城市,2016-09-09 14:34,8.6E-02
5640_4441_59,37.704240,140.524020,福島県,福島市,2016-09-09 14:36,3.8E-01
5641_2041_75,37.539726,141.019670,福島県,南相馬市,2016-09-09 14:40,1.6E-01
5540_5688_89,37.157020,140.861980,福島県,いわき市,2016-09-09 14:41,9.2E-02
5540_6390_30,37.244553,140.375060,福島県,岩瀬郡鏡石町,2016-09-09 14:42,1.1E-01
5540_4263_92,37.057983,140.290480,福島県,白河市,2016-09-09 14:42,1.1E-01
5540_5698_04,37.159073,140.855740,福島県,いわき市,2016-09-09 14:49,8.6E-02
5641_2042_21,37.535760,141.026660,福島県,南相馬市,2016-09-09 14:50,1.3E-01
5540_2506_69,36.838890,140.711580,茨城県,北茨城市,2016-09-09 14:53,1.1E-01
5640_4436_65,37.696877,140.581300,福島県,伊達市,2016-09-09 14:55,1.2E-01
5540_4262_94,37.057743,140.280030,福島県,白河市,2016-09-09 14:55,1.8E-01
5641_2031_53,37.529167,141.017300,福島県,南相馬市,2016-09-09 15:01,1.4E-01
5640_4445_49,37.703365,140.574130,福島県,伊達市,2016-09-09 15:05,1.5E-01
5540_2516_19,36.843270,140.711490,茨城県,北茨城市,2016-09-09 15:09,1.3E-01
5540_4261_68,37.055244,140.272630,福島県,白河市,2016-09-09 15:13,1.5E-01
5640_4446_93,37.707893,140.579380,福島県,伊達市,2016-09-09 15:15,2.9E-01
5641_2021_56,37.520880,141.020950,福島県,南相馬市,2016-09-09 15:15,1.1E-01
5540_6627_27,37.185590,140.846270,福島県,いわき市,2016-09-09 15:20,1.1E-01
5540_6608_11,37.167820,140.851410,福島県,いわき市,2016-09-09 15:22,1.2E-01
5641_2032_24,37.527010,141.030040,福島県,南相馬市,2016-09-09 15:25,3.6E-02
5641_2022_15,37.517950,141.032140,福島県,南相馬市,2016-09-09 15:31,3.2E-02
5540_6607_39,37.169320,140.848770,福島県,いわき市,2016-09-09 15:32,1.1E-01
5540_5689_34,37.153110,140.868650,福島県,いわき市,2016-09-09 15:32,1.2E-01
5641_2011_48,37.511780,141.023360,福島県,双葉郡浪江町,2016-09-09 15:38,1.4E-01
5540_5770_51,37.145927,140.876590,福島県,いわき市,2016-09-09 15:41,8.4E-02
5540_5679_26,37.144060,140.870800,福島県,いわき市,2016-09-09 15:51,9.4E-02
5640_6642_47,37.870193,140.783840,宮城県,伊具郡丸森町,2016-09-09 15:55,1.5E-01
5640_6630_72,37.864765,140.753390,宮城県,伊具郡丸森町,2016-09-09 15:56,1.5E-01
5640_6640_23,37.868360,140.753780,宮城県,伊具郡丸森町,2016-09-09 15:56,1.4E-01
5640_6643_50,37.871223,140.788200,宮城県,伊具郡丸森町,2016-09-09 16:05,1.4E-01
5640_4447_53,37.704920,140.592350,福島県,伊達市,2016-09-09 16:07,1.5E-01
5640_6634_63,37.864105,140.803860,宮城県,伊具郡丸森町,2016-09-09 16:23,1.6E-01
5640_6633_59,37.863014,140.799770,宮城県,伊具郡丸森町,2016-09-09 16:23,1.2E-01
5640_6645_45,37.870144,140.818860,宮城県,伊具郡丸森町,2016-09-09 16:36,1.3E-01
5640_6646_20,37.868824,140.825800,宮城県,伊具郡丸森町,2016-09-09 16:45,1.1E-01
5640_6636_70,37.864670,140.825450,宮城県,伊具郡丸森町,2016-09-09 17:21,1.3E-01
5540_7378_37,37.311050,140.484600,福島県,郡山市,2016-09-12 08:56,1.2E-01
5540_4355_28,37.043785,140.448560,福島県,東白川郡鮫川村,2016-09-12 08:57,9.0E-02
5640_4333_24,37.694054,140.418030,福島県,福島市,2016-09-12 09:01,2.3E-01
5640_1304_61,37.422100,140.426300,福島県,田村郡三春町,2016-09-12 09:01,1.8E-01
5640_4313_68,37.680225,140.422900,福島県,福島市,2016-09-12 09:02,3.1E-01
5540_4346_88,37.040115,140.460600,福島県,東白川郡鮫川村,2016-09-12 09:03,1.2E-01
5540_7237_09,37.275467,140.349550,福島県,岩瀬郡鏡石町,2016-09-12 09:06,1.6E-01
5540_4347_77,37.039300,140.472120,福島県,東白川郡鮫川村,2016-09-12 09:08,1.1E-01
5640_1304_12,37.417620,140.428100,福島県,郡山市,2016-09-12 09:13,1.6E-01
5540_7238_63,37.280773,140.353870,福島県,須賀川市,2016-09-12 09:13,9.9E-02
5640_4332_47,37.695396,140.408860,福島県,福島市,2016-09-12 09:14,2.0E-01
5540_4348_13,37.034600,140.478760,福島県,東白川郡鮫川村,2016-09-12 09:14,1.5E-01
5540_7388_49,37.320072,140.486360,福島県,郡山市,2016-09-12 09:15,1.2E-01
5540_7377_62,37.313890,140.465160,福島県,郡山市,2016-09-12 09:15,9.2E-02
5540_4786_52,37.071020,140.953080,福島県,いわき市,2016-09-12 09:15,9.6E-02
5540_5125_62,37.105404,140.190810,福島県,白河市,2016-09-12 09:15,1.1E-01
5640_4324_41,37.686720,140.426770,福島県,福島市,2016-09-12 09:16,2.2E-01
5540_7367_95,37.307514,140.469640,福島県,郡山市,2016-09-12 09:16,9.0E-02
5540_7379_61,37.313890,140.489930,福島県,郡山市,2016-09-12 09:17,1.1E-01
5540_4338_87,37.032333,140.484950,福島県,東白川郡鮫川村,2016-09-12 09:17,9.7E-02
5540_7238_92,37.282677,140.353670,福島県,須賀川市,2016-09-12 09:21,1.1E-01
5540_7389_71,37.322845,140.489180,福島県,郡山市,2016-09-12 09:22,1.2E-01
5540_4339_05,37.025180,140.494220,福島県,東白川郡鮫川村,2016-09-12 09:25,9.7E-02
5540_7247_44,37.287410,140.343580,福島県,須賀川市,2016-09-12 09:28,1.7E-01
5540_5135_32,37.111576,140.190690,福島県,白河市,2016-09-12 09:28,1.2E-01
5640_0395_83,37.415745,140.441300,福島県,田村郡三春町,2016-09-12 09:29,2.6E-01
5540_4329_95,37.024260,140.494720,福島県,東白川郡鮫川村,2016-09-12 09:30,1.1E-01
5640_4512_96,37.683186,140.657750,福島県,伊達郡川俣町,2016-09-12 09:32,3.1E-01
5640_4334_96,37.699470,140.432750,福島県,福島市,2016-09-12 09:34,1.0E-01
5640_4542_27,37.702248,140.659710,福島県,伊達郡川俣町,2016-09-12 09:34,3.9E-01
5540_7258_55,37.296227,140.356610,福島県,須賀川市,2016-09-12 09:34,1.4E-01
5540_4328_10,37.018260,140.475450,福島県,東白川郡鮫川村,2016-09-12 09:36,1.4E-01
5640_2569_71,37.555880,140.739600,福島県,双葉郡浪江町,2016-09-12 09:38,1.9E+00
5640_2589_30,37.569370,140.738680,福島県,双葉郡浪江町,2016-09-12 09:38,1.5E+00
5640_2598_03,37.575740,140.729200,福島県,双葉郡浪江町,2016-09-12 09:38,2.6E+00
5640_2559_02,37.541668,140.740070,福島県,双葉郡浪江町,2016-09-12 09:39,5.4E-01
5640_2559_11,37.542560,140.739530,福島県,双葉郡浪江町,2016-09-12 09:39,4.7E-01
5640_2558_68,37.547110,140.735640,福島県,双葉郡浪江町,2016-09-12 09:39,3.7E-01
5640_2568_49,37.554028,140.737100,福島県,双葉郡浪江町,2016-09-12 09:39,3.0E+00
5640_2567_47,37.554028,140.721920,福島県,双葉郡浪江町,2016-09-12 09:39,5.0E-01
5640_2567_28,37.551937,140.723330,福島県,双葉郡浪江町,2016-09-12 09:40,5.6E-01
5640_2566_99,37.557940,140.712130,福島県,双葉郡浪江町,2016-09-12 09:40,7.6E-01
5640_2576_25,37.560100,140.707210,福島県,双葉郡浪江町,2016-09-12 09:40,6.1E-01
5540_7257_58,37.295933,140.348370,福島県,須賀川市,2016-09-12 09:41,1.1E-01
5640_1305_71,37.422703,140.439800,福島県,田村郡三春町,2016-09-12 09:42,1.2E-01
5640_4502_61,37.672066,140.651610,福島県,伊達郡川俣町,2016-09-12 09:45,2.4E-01
5640_4343_56,37.704674,140.420040,福島県,福島市,2016-09-12 09:49,2.2E-01
5640_4323_12,37.684532,140.415530,福島県,福島市,2016-09-12 09:50,2.5E-01
5640_4322_85,37.690105,140.406900,福島県,福島市,2016-09-12 09:50,2.4E-01
5640_1315_07,37.425102,140.446930,福島県,田村郡三春町,2016-09-12 09:50,1.1E-01
5540_4317_89,37.015600,140.473850,福島県,東白川郡鮫川村,2016-09-12 09:50,1.1E-01
5540_7266_69,37.305510,140.337430,福島県,須賀川市,2016-09-12 09:51,1.0E-01
5640_4501_29,37.668903,140.649870,福島県,伊達郡川俣町,2016-09-12 09:52,1.3E-01
5540_7399_82,37.332188,140.490370,福島県,郡山市,2016-09-12 09:54,1.2E-01
5640_2586_53,37.571114,140.704100,福島県,双葉郡浪江町,2016-09-12 09:55,5.1E-01
5640_7730_55,37.946190,140.881620,宮城県,亘理郡山元町,2016-09-12 09:57,7.0E-02
5640_1316_53,37.429570,140.453920,福島県,田村郡三春町,2016-09-12 09:57,1.5E-01
5540_7267_81,37.306858,140.338800,福島県,須賀川市,2016-09-12 09:59,1.3E-01
5640_4344_87,37.707207,140.434830,福島県,福島市,2016-09-12 10:00,1.8E-01
5640_2577_10,37.559803,140.713330,福島県,双葉郡浪江町,2016-09-12 10:00,4.7E-01
5540_4308_78,37.006610,140.486040,福島県,東白川郡鮫川村,2016-09-12 10:03,1.2E-01
5540_4327_19,37.017610,140.474120,福島県,東白川郡鮫川村,2016-09-12 10:06,2.1E-01
5540_4318_69,37.013870,140.486370,福島県,東白川郡鮫川村,2016-09-12 10:06,1.4E-01
5540_5136_16,37.109650,140.208650,福島県,白河市,2016-09-12 10:07,1.2E-01
5640_3590_86,37.665703,140.633300,福島県,伊達郡川俣町,2016-09-12 10:08,2.6E-01
5540_7256_34,37.294907,140.331010,福島県,須賀川市,2016-09-12 10:08,1.9E-01
5540_5126_43,37.103497,140.204860,福島県,白河市,2016-09-12 10:08,1.1E-01
5540_5117_42,37.095387,140.215470,福島県,白河市,2016-09-12 10:08,1.5E-01
5540_5115_48,37.095330,140.197680,福島県,白河市,2016-09-12 10:08,1.0E-01
5640_1306_48,37.420345,140.460820,福島県,田村郡三春町,2016-09-12 10:09,1.3E-01
5540_4319_07,37.008755,140.497200,福島県,東白川郡鮫川村,2016-09-12 10:11,1.0E-01
5640_4354_24,37.710310,140.431030,福島県,福島市,2016-09-12 10:13,8.3E-02
5640_1306_47,37.420242,140.458760,福島県,田村郡三春町,2016-09-12 10:14,1.2E-01
5540_4775_66,37.063828,140.945620,福島県,いわき市,2016-09-12 10:15,2.0E-01
5540_7255_16,37.292965,140.320560,福島県,須賀川市,2016-09-12 10:17,1.7E-01
5640_0308_09,37.333878,140.486570,福島県,郡山市,2016-09-12 10:18,1.3E-01
5640_0396_29,37.410522,140.461350,福島県,田村郡三春町,2016-09-12 10:22,1.1E-01
5540_4776_54,37.063053,140.955440,福島県,いわき市,2016-09-12 10:22,9.8E-02
5640_4521_11,37.684742,140.639600,福島県,伊達郡川俣町,2016-09-12 10:23,2.0E-01
5540_7246_83,37.290657,140.329510,福島県,須賀川市,2016-09-12 10:23,1.4E-01
5640_0386_85,37.406715,140.456730,福島県,田村郡三春町,2016-09-12 10:27,1.4E-01
5640_0309_34,37.336460,140.493450,福島県,郡山市,2016-09-12 10:27,1.3E-01
5540_7398_08,37.325070,140.485820,福島県,郡山市,2016-09-12 10:27,1.4E-01
5640_4355_87,37.715675,140.446620,福島県,福島市,2016-09-12 10:28,1.5E-01
5540_7236_47,37.278404,140.334100,福島県,須賀川市,2016-09-12 10:30,8.6E-02
5540_5116_84,37.098540,140.206020,福島県,白河市,2016-09-12 10:31,6.8E-02
5540_5107_02,37.083466,140.215700,福島県,白河市,2016-09-12 10:32,1.9E-01
5640_4531_82,37.698870,140.641110,福島県,伊達郡川俣町,2016-09-12 10:34,2.1E-01
5540_4777_41,37.062460,140.964310,福島県,いわき市,2016-09-12 10:35,1.7E-01
5640_0319_74,37.347958,140.492690,福島県,郡山市,2016-09-12 10:37,1.4E-01
5540_7235_53,37.279400,140.317170,福島県,須賀川市,2016-09-12 10:37,1.3E-01
5640_4541_92,37.707775,140.640270,福島県,伊達郡川俣町,2016-09-12 10:40,1.0E-01
5640_4355_27,37.710632,140.447170,福島県,福島市,2016-09-12 10:43,2.7E-01
5540_7245_37,37.286343,140.321530,福島県,須賀川市,2016-09-12 10:43,1.2E-01
5640_0318_98,37.349236,140.485860,福島県,郡山市,2016-09-12 10:44,1.3E-01
5540_7244_52,37.288193,140.302610,福島県,須賀川市,2016-09-12 10:49,3.2E-01
5640_4356_53,37.712930,140.454790,福島県,福島市,2016-09-12 10:50,2.0E-01
5640_0366_74,37.389770,140.455020,福島県,田村郡三春町,2016-09-12 10:50,1.9E-01
5540_4778_40,37.062480,140.975340,福島県,いわき市,2016-09-12 10:52,1.4E-01
5640_7700_36,37.919240,140.882660,宮城県,亘理郡山元町,2016-09-12 10:54,1.1E-01
5640_4540_45,37.703644,140.632250,福島県,伊達郡川俣町,2016-09-12 10:54,3.1E-01
5640_0339_26,37.360683,140.495220,福島県,郡山市,2016-09-12 10:56,1.3E-01
5540_7243_43,37.287174,140.292280,福島県,須賀川市,2016-09-12 10:57,1.7E-01
5640_0376_31,37.394817,140.451870,福島県,田村郡三春町,2016-09-12 11:00,9.4E-02
5640_4345_07,37.700733,140.446730,福島県,福島市,2016-09-12 11:01,9.4E-02
5540_7242_89,37.290610,140.286600,福島県,須賀川市,2016-09-12 11:03,1.4E-01
5540_4400_10,37.000910,140.500240,福島県,東白川郡鮫川村,2016-09-12 11:03,1.1E-01
5640_0329_81,37.356846,140.489840,福島県,郡山市,2016-09-12 11:04,9.9E-02
5540_4401_23,37.001972,140.516510,福島県,東白川郡鮫川村,2016-09-12 11:04,1.1E-01
5540_5106_17,37.084633,140.208830,福島県,白河市,2016-09-12 11:04,1.6E-01
5540_5105_11,37.084415,140.189760,福島県,白河市,2016-09-12 11:04,1.1E-01
5540_4196_79,37.081482,140.212370,福島県,白河市,2016-09-12 11:04,1.4E-01
5540_3491_21,36.993576,140.514390,福島県,東白川郡鮫川村,2016-09-12 11:05,1.2E-01
5540_4195_93,37.082916,140.191640,福島県,白河市,2016-09-12 11:05,2.5E-01
5540_4186_41,37.070480,140.201600,福島県,白河市,2016-09-12 11:05,1.5E-01
5540_4185_74,37.073154,140.192570,福島県,白河市,2016-09-12 11:05,2.1E-01
5640_4530_17,37.692660,140.634190,福島県,伊達郡川俣町,2016-09-12 11:07,2.8E-01
5640_0377_83,37.398785,140.467270,福島県,田村郡三春町,2016-09-12 11:09,1.7E-01
5640_4335_46,37.695313,140.445480,福島県,福島市,2016-09-12 11:10,4.3E-01
5540_4767_54,37.054350,140.968660,福島県,いわき市,2016-09-12 11:11,1.1E-01
5540_4309_53,37.004665,140.492320,福島県,東白川郡鮫川村,2016-09-12 11:11,9.9E-02
5540_3490_44,36.995827,140.505940,福島県,東白川郡鮫川村,2016-09-12 11:12,1.2E-01
5540_7262_08,37.300083,140.285630,福島県,須賀川市,2016-09-12 11:13,2.3E-01
5640_0387_36,37.402534,140.470340,福島県,田村郡三春町,2016-09-12 11:15,1.4E-01
5640_4325_84,37.690353,140.442900,福島県,福島市,2016-09-12 11:18,3.0E-01
5640_0338_15,37.359177,140.482250,福島県,郡山市,2016-09-12 11:19,1.3E-01
5540_4158_33,37.044810,140.229890,福島県,白河市,2016-09-12 11:19,9.0E-02
5540_7262_17,37.301030,140.284700,福島県,須賀川市,2016-09-12 11:20,1.4E-01
5540_3398_49,36.995663,140.487470,福島県,東白川郡鮫川村,2016-09-12 11:21,1.2E-01
5540_3399_70,36.997578,140.488530,福島県,東白川郡鮫川村,2016-09-12 11:22,1.4E-01
5540_7263_01,37.300064,140.289100,福島県,須賀川市,2016-09-12 11:24,1.4E-01
5640_4520_61,37.688396,140.626310,福島県,伊達郡川俣町,2016-09-12 11:26,2.3E-01
5540_7253_63,37.297115,140.292220,福島県,須賀川市,2016-09-12 11:29,2.6E-01
5540_3389_40,36.987026,140.488450,福島県,東白川郡鮫川村,2016-09-12 11:29,1.1E-01
5640_0397_28,37.410732,140.472530,福島県,田村郡三春町,2016-09-12 11:31,1.5E-01
5640_4336_26,37.693630,140.457840,福島県,福島市,2016-09-12 11:34,2.6E-01
5540_4766_41,37.053990,140.951520,福島県,いわき市,2016-09-12 11:35,9.4E-02
5540_7264_24,37.302050,140.306170,福島県,須賀川市,2016-09-12 11:36,3.3E-01
5640_0328_41,37.353420,140.476350,福島県,郡山市,2016-09-12 11:38,1.6E-01
5640_1307_44,37.420803,140.468550,福島県,田村郡三春町,2016-09-12 11:40,1.5E-01
5640_4510_54,37.679436,140.630840,福島県,伊達郡川俣町,2016-09-12 11:42,2.0E-01
5640_1308_12,37.418220,140.477650,福島県,田村郡三春町,2016-09-12 11:48,1.1E-01
5540_3480_90,36.991300,140.500440,福島県,東白川郡鮫川村,2016-09-12 11:48,1.1E-01
5540_3460_97,36.974434,140.509930,福島県,東白川郡鮫川村,2016-09-12 11:49,1.1E-01
5640_4500_30,37.669556,140.626170,福島県,伊達郡川俣町,2016-09-12 11:53,1.4E-01
